"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Max Air Temperature (C)	Avg Daily Min Air Temperature (C)
	"Madison County, AL"	"01089"	"1994"	"1994"	"Sep"	"9"	26.18	16.54
	"Madison County, AL"	"01089"	"1994"	"1994"	"Oct"	"10"	20.70	11.69
	"Madison County, AL"	"01089"	"1994"	"1994"	"Nov"	"11"	17.37	7.44
	"Madison County, AL"	"01089"	"1994"	"1994"	"Dec"	"12"	12.69	4.25
"Total"	"Madison County, AL"	"01089"	"1994"	"1994"			20.19	11.28
	"Madison County, AL"	"01089"	"1995"	"1995"	"Jan"	"1"	8.75	0.65
	"Madison County, AL"	"01089"	"1995"	"1995"	"Feb"	"2"	10.21	1.14
	"Madison County, AL"	"01089"	"1995"	"1995"	"Mar"	"3"	17.21	6.47
	"Madison County, AL"	"01089"	"1995"	"1995"	"Apr"	"4"	21.29	10.19
	"Madison County, AL"	"01089"	"1995"	"1995"	"May"	"5"	25.45	16.08
	"Madison County, AL"	"01089"	"1995"	"1995"	"Jun"	"6"	28.14	20.07
	"Madison County, AL"	"01089"	"1995"	"1995"	"Jul"	"7"	30.97	23.42
	"Madison County, AL"	"01089"	"1995"	"1995"	"Aug"	"8"	31.82	24.13
	"Madison County, AL"	"01089"	"1995"	"1995"	"Sep"	"9"	26.99	17.61
	"Madison County, AL"	"01089"	"1995"	"1995"	"Oct"	"10"	21.08	10.56
	"Madison County, AL"	"01089"	"1995"	"1995"	"Nov"	"11"	12.03	1.68
	"Madison County, AL"	"01089"	"1995"	"1995"	"Dec"	"12"	8.63	0.05
"Total"	"Madison County, AL"	"01089"	"1995"	"1995"			20.27	11.07
	"Madison County, AL"	"01089"	"1996"	"1996"	"Jan"	"1"	7.96	-1.40
	"Madison County, AL"	"01089"	"1996"	"1996"	"Feb"	"2"	10.22	0.27
	"Madison County, AL"	"01089"	"1996"	"1996"	"Mar"	"3"	12.75	2.71
	"Madison County, AL"	"01089"	"1996"	"1996"	"Apr"	"4"	18.63	7.35
	"Madison County, AL"	"01089"	"1996"	"1996"	"May"	"5"	26.67	17.05
	"Madison County, AL"	"01089"	"1996"	"1996"	"Jun"	"6"	28.58	20.52
	"Madison County, AL"	"01089"	"1996"	"1996"	"Jul"	"7"	29.47	21.30
	"Madison County, AL"	"01089"	"1996"	"1996"	"Aug"	"8"	29.49	22.18
	"Madison County, AL"	"01089"	"1996"	"1996"	"Sep"	"9"	25.34	17.29
	"Madison County, AL"	"01089"	"1996"	"1996"	"Oct"	"10"	21.36	10.69
	"Madison County, AL"	"01089"	"1996"	"1996"	"Nov"	"11"	12.77	4.52
	"Madison County, AL"	"01089"	"1996"	"1996"	"Dec"	"12"	11.62	2.66
"Total"	"Madison County, AL"	"01089"	"1996"	"1996"			19.60	10.46
	"Madison County, AL"	"01089"	"1997"	"1997"	"Jan"	"1"	9.01	0.04
	"Madison County, AL"	"01089"	"1997"	"1997"	"Feb"	"2"	13.03	4.16
	"Madison County, AL"	"01089"	"1997"	"1997"	"Mar"	"3"	17.69	7.12
	"Madison County, AL"	"01089"	"1997"	"1997"	"Apr"	"4"	17.97	7.28
	"Madison County, AL"	"01089"	"1997"	"1997"	"May"	"5"	22.12	12.11
	"Madison County, AL"	"01089"	"1997"	"1997"	"Jun"	"6"	25.70	19.15
	"Madison County, AL"	"01089"	"1997"	"1997"	"Jul"	"7"	30.48	23.29
	"Madison County, AL"	"01089"	"1997"	"1997"	"Aug"	"8"	28.92	21.44
	"Madison County, AL"	"01089"	"1997"	"1997"	"Sep"	"9"	27.31	18.16
	"Madison County, AL"	"01089"	"1997"	"1997"	"Oct"	"10"	20.29	10.80
	"Madison County, AL"	"01089"	"1997"	"1997"	"Nov"	"11"	12.28	4.82
	"Madison County, AL"	"01089"	"1997"	"1997"	"Dec"	"12"	8.80	1.52
"Total"	"Madison County, AL"	"01089"	"1997"	"1997"			19.50	10.86
	"Madison County, AL"	"01089"	"1998"	"1998"	"Jan"	"1"	11.08	3.52
	"Madison County, AL"	"01089"	"1998"	"1998"	"Feb"	"2"	10.95	4.43
	"Madison County, AL"	"01089"	"1998"	"1998"	"Mar"	"3"	14.10	5.67
	"Madison County, AL"	"01089"	"1998"	"1998"	"Apr"	"4"	19.46	10.02
	"Madison County, AL"	"01089"	"1998"	"1998"	"May"	"5"	26.88	18.06
	"Madison County, AL"	"01089"	"1998"	"1998"	"Jun"	"6"	30.33	21.62
	"Madison County, AL"	"01089"	"1998"	"1998"	"Jul"	"7"	30.38	23.88
	"Madison County, AL"	"01089"	"1998"	"1998"	"Aug"	"8"	30.43	22.39
	"Madison County, AL"	"01089"	"1998"	"1998"	"Sep"	"9"	30.22	19.22
	"Madison County, AL"	"01089"	"1998"	"1998"	"Oct"	"10"	24.11	12.78
	"Madison County, AL"	"01089"	"1998"	"1998"	"Nov"	"11"	17.60	8.00
	"Madison County, AL"	"01089"	"1998"	"1998"	"Dec"	"12"	12.30	4.27
"Total"	"Madison County, AL"	"01089"	"1998"	"1998"			21.54	12.87
	"Madison County, AL"	"01089"	"1999"	"1999"	"Jan"	"1"	11.66	2.29
	"Madison County, AL"	"01089"	"1999"	"1999"	"Feb"	"2"	13.95	3.64
	"Madison County, AL"	"01089"	"1999"	"1999"	"Mar"	"3"	12.78	2.61
	"Madison County, AL"	"01089"	"1999"	"1999"	"Apr"	"4"	22.11	12.17
	"Madison County, AL"	"01089"	"1999"	"1999"	"May"	"5"	24.84	14.81
	"Madison County, AL"	"01089"	"1999"	"1999"	"Jun"	"6"	28.27	20.22
	"Madison County, AL"	"01089"	"1999"	"1999"	"Jul"	"7"	30.71	23.59
	"Madison County, AL"	"01089"	"1999"	"1999"	"Aug"	"8"	31.92	21.48
	"Madison County, AL"	"01089"	"1999"	"1999"	"Sep"	"9"	28.34	15.73
	"Madison County, AL"	"01089"	"1999"	"1999"	"Oct"	"10"	23.11	10.17
	"Madison County, AL"	"01089"	"1999"	"1999"	"Nov"	"11"	18.38	7.23
	"Madison County, AL"	"01089"	"1999"	"1999"	"Dec"	"12"	11.62	1.57
"Total"	"Madison County, AL"	"01089"	"1999"	"1999"			21.51	11.33
	"Madison County, AL"	"01089"	"2000"	"2000"	"Jan"	"1"	8.67	0.32
	"Madison County, AL"	"01089"	"2000"	"2000"	"Feb"	"2"	15.20	3.48
	"Madison County, AL"	"01089"	"2000"	"2000"	"Mar"	"3"	18.72	7.24
	"Madison County, AL"	"01089"	"2000"	"2000"	"Apr"	"4"	19.19	8.75
	"Madison County, AL"	"01089"	"2000"	"2000"	"May"	"5"	27.42	17.09
	"Madison County, AL"	"01089"	"2000"	"2000"	"Jun"	"6"	29.53	20.28
	"Madison County, AL"	"01089"	"2000"	"2000"	"Jul"	"7"	32.36	22.28
	"Madison County, AL"	"01089"	"2000"	"2000"	"Aug"	"8"	34.43	22.68
	"Madison County, AL"	"01089"	"2000"	"2000"	"Sep"	"9"	28.47	17.10
	"Madison County, AL"	"01089"	"2000"	"2000"	"Oct"	"10"	25.33	12.43
	"Madison County, AL"	"01089"	"2000"	"2000"	"Nov"	"11"	14.49	5.24
	"Madison County, AL"	"01089"	"2000"	"2000"	"Dec"	"12"	5.82	-2.87
"Total"	"Madison County, AL"	"01089"	"2000"	"2000"			21.66	11.19
	"Madison County, AL"	"01089"	"2001"	"2001"	"Jan"	"1"	6.95	-1.38
	"Madison County, AL"	"01089"	"2001"	"2001"	"Feb"	"2"	13.35	3.50
	"Madison County, AL"	"01089"	"2001"	"2001"	"Mar"	"3"	12.58	3.20
	"Madison County, AL"	"01089"	"2001"	"2001"	"Apr"	"4"	21.98	12.17
	"Madison County, AL"	"01089"	"2001"	"2001"	"May"	"5"	25.28	15.76
	"Madison County, AL"	"01089"	"2001"	"2001"	"Jun"	"6"	28.00	19.65
	"Madison County, AL"	"01089"	"2001"	"2001"	"Jul"	"7"	30.32	22.32
	"Madison County, AL"	"01089"	"2001"	"2001"	"Aug"	"8"	30.10	22.08
	"Madison County, AL"	"01089"	"2001"	"2001"	"Sep"	"9"	26.00	16.75
	"Madison County, AL"	"01089"	"2001"	"2001"	"Oct"	"10"	20.34	8.88
	"Madison County, AL"	"01089"	"2001"	"2001"	"Nov"	"11"	19.42	8.39
	"Madison County, AL"	"01089"	"2001"	"2001"	"Dec"	"12"	12.38	4.07
"Total"	"Madison County, AL"	"01089"	"2001"	"2001"			20.58	11.31
	"Madison County, AL"	"01089"	"2002"	"2002"	"Jan"	"1"	11.38	1.70
	"Madison County, AL"	"01089"	"2002"	"2002"	"Feb"	"2"	10.27	0.40
	"Madison County, AL"	"01089"	"2002"	"2002"	"Mar"	"3"	16.19	4.28
	"Madison County, AL"	"01089"	"2002"	"2002"	"Apr"	"4"	21.61	11.72
	"Madison County, AL"	"01089"	"2002"	"2002"	"May"	"5"	24.31	14.31
	"Madison County, AL"	"01089"	"2002"	"2002"	"Jun"	"6"	28.77	20.38
	"Madison County, AL"	"01089"	"2002"	"2002"	"Jul"	"7"	30.15	23.28
	"Madison County, AL"	"01089"	"2002"	"2002"	"Aug"	"8"	30.70	22.81
	"Madison County, AL"	"01089"	"2002"	"2002"	"Sep"	"9"	28.70	20.08
	"Madison County, AL"	"01089"	"2002"	"2002"	"Oct"	"10"	21.82	14.60
	"Madison County, AL"	"01089"	"2002"	"2002"	"Nov"	"11"	13.23	4.23
	"Madison County, AL"	"01089"	"2002"	"2002"	"Dec"	"12"	10.00	1.65
"Total"	"Madison County, AL"	"01089"	"2002"	"2002"			20.65	11.68
	"Madison County, AL"	"01089"	"2003"	"2003"	"Jan"	"1"	6.31	-2.62
	"Madison County, AL"	"01089"	"2003"	"2003"	"Feb"	"2"	11.14	2.02
	"Madison County, AL"	"01089"	"2003"	"2003"	"Mar"	"3"	17.56	7.26
	"Madison County, AL"	"01089"	"2003"	"2003"	"Apr"	"4"	21.73	11.16
	"Madison County, AL"	"01089"	"2003"	"2003"	"May"	"5"	24.94	16.60
	"Madison County, AL"	"01089"	"2003"	"2003"	"Jun"	"6"	27.00	18.61
	"Madison County, AL"	"01089"	"2003"	"2003"	"Jul"	"7"	28.94	21.89
	"Madison County, AL"	"01089"	"2003"	"2003"	"Aug"	"8"	29.90	23.36
	"Madison County, AL"	"01089"	"2003"	"2003"	"Sep"	"9"	26.41	16.66
	"Madison County, AL"	"01089"	"2003"	"2003"	"Oct"	"10"	21.70	11.46
	"Madison County, AL"	"01089"	"2003"	"2003"	"Nov"	"11"	18.57	8.13
	"Madison County, AL"	"01089"	"2003"	"2003"	"Dec"	"12"	9.47	0.23
"Total"	"Madison County, AL"	"01089"	"2003"	"2003"			20.35	11.28
	"Madison County, AL"	"01089"	"2004"	"2004"	"Jan"	"1"	9.51	-0.09
	"Madison County, AL"	"01089"	"2004"	"2004"	"Feb"	"2"	10.59	1.50
	"Madison County, AL"	"01089"	"2004"	"2004"	"Mar"	"3"	17.54	7.40
	"Madison County, AL"	"01089"	"2004"	"2004"	"Apr"	"4"	19.89	9.41
	"Madison County, AL"	"01089"	"2004"	"2004"	"May"	"5"	26.34	18.16
	"Madison County, AL"	"01089"	"2004"	"2004"	"Jun"	"6"	27.95	20.96
	"Madison County, AL"	"01089"	"2004"	"2004"	"Jul"	"7"	29.94	21.88
	"Madison County, AL"	"01089"	"2004"	"2004"	"Aug"	"8"	28.45	19.35
	"Madison County, AL"	"01089"	"2004"	"2004"	"Sep"	"9"	26.78	17.37
	"Madison County, AL"	"01089"	"2004"	"2004"	"Oct"	"10"	23.64	15.11
	"Madison County, AL"	"01089"	"2004"	"2004"	"Nov"	"11"	16.49	8.34
	"Madison County, AL"	"01089"	"2004"	"2004"	"Dec"	"12"	9.77	0.36
"Total"	"Madison County, AL"	"01089"	"2004"	"2004"			20.60	11.68
	"Madison County, AL"	"01089"	"2005"	"2005"	"Jan"	"1"	11.67	2.60
	"Madison County, AL"	"01089"	"2005"	"2005"	"Feb"	"2"	12.84	3.31
	"Madison County, AL"	"01089"	"2005"	"2005"	"Mar"	"3"	14.22	4.93
	"Madison County, AL"	"01089"	"2005"	"2005"	"Apr"	"4"	19.72	9.30
	"Madison County, AL"	"01089"	"2005"	"2005"	"May"	"5"	23.62	13.60
	"Madison County, AL"	"01089"	"2005"	"2005"	"Jun"	"6"	28.21	20.28
	"Madison County, AL"	"01089"	"2005"	"2005"	"Jul"	"7"	30.39	23.61
	"Madison County, AL"	"01089"	"2005"	"2005"	"Aug"	"8"	30.89	23.43
	"Madison County, AL"	"01089"	"2005"	"2005"	"Sep"	"9"	29.27	19.12
	"Madison County, AL"	"01089"	"2005"	"2005"	"Oct"	"10"	22.58	11.58
	"Madison County, AL"	"01089"	"2005"	"2005"	"Nov"	"11"	17.23	6.43
	"Madison County, AL"	"01089"	"2005"	"2005"	"Dec"	"12"	8.67	-0.31
"Total"	"Madison County, AL"	"01089"	"2005"	"2005"			20.81	11.53
	"Madison County, AL"	"01089"	"2006"	"2006"	"Jan"	"1"	13.85	3.72
	"Madison County, AL"	"01089"	"2006"	"2006"	"Feb"	"2"	9.84	0.93
	"Madison County, AL"	"01089"	"2006"	"2006"	"Mar"	"3"	16.29	5.50
	"Madison County, AL"	"01089"	"2006"	"2006"	"Apr"	"4"	23.79	12.51
	"Madison County, AL"	"01089"	"2006"	"2006"	"May"	"5"	25.28	15.70
	"Madison County, AL"	"01089"	"2006"	"2006"	"Jun"	"6"	29.51	19.50
	"Madison County, AL"	"01089"	"2006"	"2006"	"Jul"	"7"	31.90	22.83
	"Madison County, AL"	"01089"	"2006"	"2006"	"Aug"	"8"	32.61	23.84
	"Madison County, AL"	"01089"	"2006"	"2006"	"Sep"	"9"	27.85	16.76
	"Madison County, AL"	"01089"	"2006"	"2006"	"Oct"	"10"	21.01	9.85
	"Madison County, AL"	"01089"	"2006"	"2006"	"Nov"	"11"	16.00	5.39
	"Madison County, AL"	"01089"	"2006"	"2006"	"Dec"	"12"	13.85	2.83
"Total"	"Madison County, AL"	"01089"	"2006"	"2006"			21.89	11.68
	"Madison County, AL"	"01089"	"2007"	"2007"	"Jan"	"1"	11.06	1.42
	"Madison County, AL"	"01089"	"2007"	"2007"	"Feb"	"2"	9.05	-0.83
	"Madison County, AL"	"01089"	"2007"	"2007"	"Mar"	"3"	20.71	9.06
	"Madison County, AL"	"01089"	"2007"	"2007"	"Apr"	"4"	19.42	8.28
	"Madison County, AL"	"01089"	"2007"	"2007"	"May"	"5"	27.44	15.77
	"Madison County, AL"	"01089"	"2007"	"2007"	"Jun"	"6"	31.94	20.65
	"Madison County, AL"	"01089"	"2007"	"2007"	"Jul"	"7"	31.51	21.40
	"Madison County, AL"	"01089"	"2007"	"2007"	"Aug"	"8"	36.79	24.62
	"Madison County, AL"	"01089"	"2007"	"2007"	"Sep"	"9"	30.73	18.93
	"Madison County, AL"	"01089"	"2007"	"2007"	"Oct"	"10"	25.36	12.92
	"Madison County, AL"	"01089"	"2007"	"2007"	"Nov"	"11"	17.09	4.86
	"Madison County, AL"	"01089"	"2007"	"2007"	"Dec"	"12"	14.71	4.54
"Total"	"Madison County, AL"	"01089"	"2007"	"2007"			23.08	11.89
	"Madison County, AL"	"01089"	"2008"	"2008"	"Jan"	"1"	8.65	-1.03
	"Madison County, AL"	"01089"	"2008"	"2008"	"Feb"	"2"	12.88	2.05
	"Madison County, AL"	"01089"	"2008"	"2008"	"Mar"	"3"	17.04	4.59
	"Madison County, AL"	"01089"	"2008"	"2008"	"Apr"	"4"	21.20	10.17
	"Madison County, AL"	"01089"	"2008"	"2008"	"May"	"5"	25.58	14.62
	"Madison County, AL"	"01089"	"2008"	"2008"	"Jun"	"6"	30.42	20.77
	"Madison County, AL"	"01089"	"2008"	"2008"	"Jul"	"7"	31.95	22.07
	"Madison County, AL"	"01089"	"2008"	"2008"	"Aug"	"8"	31.56	20.86
	"Madison County, AL"	"01089"	"2008"	"2008"	"Sep"	"9"	29.45	18.08
	"Madison County, AL"	"01089"	"2008"	"2008"	"Oct"	"10"	21.95	10.67
	"Madison County, AL"	"01089"	"2008"	"2008"	"Nov"	"11"	14.49	3.59
	"Madison County, AL"	"01089"	"2008"	"2008"	"Dec"	"12"	11.48	2.18
"Total"	"Madison County, AL"	"01089"	"2008"	"2008"			21.41	10.74
	"Madison County, AL"	"01089"	"2009"	"2009"	"Jan"	"1"	9.26	-0.57
	"Madison County, AL"	"01089"	"2009"	"2009"	"Feb"	"2"	12.11	1.11
	"Madison County, AL"	"01089"	"2009"	"2009"	"Mar"	"3"	16.88	6.96
	"Madison County, AL"	"01089"	"2009"	"2009"	"Apr"	"4"	20.46	9.54
	"Madison County, AL"	"01089"	"2009"	"2009"	"May"	"5"	24.80	16.12
	"Madison County, AL"	"01089"	"2009"	"2009"	"Jun"	"6"	31.73	21.64
	"Madison County, AL"	"01089"	"2009"	"2009"	"Jul"	"7"	31.77	20.71
	"Madison County, AL"	"01089"	"2009"	"2009"	"Aug"	"8"	34.10	22.34
	"Madison County, AL"	"01089"	"2009"	"2009"	"Sep"	"9"	31.40	21.17
	"Madison County, AL"	"01089"	"2009"	"2009"	"Oct"	"10"	21.44	10.36
	"Madison County, AL"	"01089"	"2009"	"2009"	"Nov"	"11"	17.00	5.77
	"Madison County, AL"	"01089"	"2009"	"2009"	"Dec"	"12"	9.63	0.16
"Total"	"Madison County, AL"	"01089"	"2009"	"2009"			21.76	11.32
	"Madison County, AL"	"01089"	"2010"	"2010"	"Jan"	"1"	5.94	-1.99
	"Madison County, AL"	"01089"	"2010"	"2010"	"Feb"	"2"	6.71	-2.01
	"Madison County, AL"	"01089"	"2010"	"2010"	"Mar"	"3"	13.92	4.79
	"Madison County, AL"	"01089"	"2010"	"2010"	"Apr"	"4"	22.31	10.66
	"Madison County, AL"	"01089"	"2010"	"2010"	"May"	"5"	26.79	17.58
	"Madison County, AL"	"01089"	"2010"	"2010"	"Jun"	"6"	31.26	22.90
	"Madison County, AL"	"01089"	"2010"	"2010"	"Jul"	"7"	32.14	23.95
	"Madison County, AL"	"01089"	"2010"	"2010"	"Aug"	"8"	32.57	24.34
	"Madison County, AL"	"01089"	"2010"	"2010"	"Sep"	"9"	29.57	17.58
	"Madison County, AL"	"01089"	"2010"	"2010"	"Oct"	"10"	23.91	9.94
	"Madison County, AL"	"01089"	"2010"	"2010"	"Nov"	"11"	16.72	6.42
	"Madison County, AL"	"01089"	"2010"	"2010"	"Dec"	"12"	5.82	-2.74
"Total"	"Madison County, AL"	"01089"	"2010"	"2010"			20.71	11.02
	"Madison County, AL"	"01089"	"2011"	"2011"	"Jan"	"1"	6.60	-1.80
	"Madison County, AL"	"01089"	"2011"	"2011"	"Feb"	"2"	13.57	2.08
	"Madison County, AL"	"01089"	"2011"	"2011"	"Mar"	"3"	18.11	6.59
	"Madison County, AL"	"01089"	"2011"	"2011"	"Apr"	"4"	23.60	11.49
	"Madison County, AL"	"01089"	"2011"	"2011"	"May"	"5"	25.51	14.85
	"Madison County, AL"	"01089"	"2011"	"2011"	"Jun"	"6"	31.84	22.10
	"Madison County, AL"	"01089"	"2011"	"2011"	"Jul"	"7"	32.21	24.13
	"Madison County, AL"	"01089"	"2011"	"2011"	"Aug"	"8"	33.21	21.95
	"Madison County, AL"	"01089"	"2011"	"2011"	"Sep"	"9"	26.41	15.88
	"Madison County, AL"	"01089"	"2011"	"2011"	"Oct"	"10"	21.38	9.04
	"Madison County, AL"	"01089"	"2011"	"2011"	"Nov"	"11"	17.03	6.19
	"Madison County, AL"	"01089"	"2011"	"2011"	"Dec"	"12"	13.31	3.23
"Total"	"Madison County, AL"	"01089"	"2011"	"2011"			21.94	11.36
"Total"	"Madison County, AL"	"01089"					20.58	11.26
	"Marengo County, AL"	"01091"	"1979"	"1979"	"Jan"	"1"	8.70	-0.71
	"Marengo County, AL"	"01091"	"1979"	"1979"	"Feb"	"2"	12.92	2.92
	"Marengo County, AL"	"01091"	"1979"	"1979"	"Mar"	"3"	19.20	6.54
	"Marengo County, AL"	"01091"	"1979"	"1979"	"Apr"	"4"	23.08	12.52
	"Marengo County, AL"	"01091"	"1979"	"1979"	"May"	"5"	26.49	15.78
	"Marengo County, AL"	"01091"	"1979"	"1979"	"Jun"	"6"	29.60	19.43
	"Marengo County, AL"	"01091"	"1979"	"1979"	"Jul"	"7"	30.98	23.74
	"Marengo County, AL"	"01091"	"1979"	"1979"	"Aug"	"8"	31.42	23.56
	"Marengo County, AL"	"01091"	"1979"	"1979"	"Sep"	"9"	28.07	19.08
	"Marengo County, AL"	"01091"	"1979"	"1979"	"Oct"	"10"	24.66	10.30
	"Marengo County, AL"	"01091"	"1979"	"1979"	"Nov"	"11"	17.49	5.15
	"Marengo County, AL"	"01091"	"1979"	"1979"	"Dec"	"12"	13.63	2.66
"Total"	"Marengo County, AL"	"01091"	"1979"	"1979"			22.24	11.79
	"Marengo County, AL"	"01091"	"1980"	"1980"	"Jan"	"1"	14.06	4.78
	"Marengo County, AL"	"01091"	"1980"	"1980"	"Feb"	"2"	12.57	1.34
	"Marengo County, AL"	"01091"	"1980"	"1980"	"Mar"	"3"	17.99	6.24
	"Marengo County, AL"	"01091"	"1980"	"1980"	"Apr"	"4"	21.75	10.15
	"Marengo County, AL"	"01091"	"1980"	"1980"	"May"	"5"	26.71	17.44
	"Marengo County, AL"	"01091"	"1980"	"1980"	"Jun"	"6"	30.66	20.66
	"Marengo County, AL"	"01091"	"1980"	"1980"	"Jul"	"7"	33.40	24.74
	"Marengo County, AL"	"01091"	"1980"	"1980"	"Aug"	"8"	32.63	24.13
	"Marengo County, AL"	"01091"	"1980"	"1980"	"Sep"	"9"	31.53	22.04
	"Marengo County, AL"	"01091"	"1980"	"1980"	"Oct"	"10"	23.33	9.97
	"Marengo County, AL"	"01091"	"1980"	"1980"	"Nov"	"11"	18.39	6.22
	"Marengo County, AL"	"01091"	"1980"	"1980"	"Dec"	"12"	14.28	1.95
"Total"	"Marengo County, AL"	"01091"	"1980"	"1980"			23.14	12.51
	"Marengo County, AL"	"01091"	"1981"	"1981"	"Jan"	"1"	10.96	-0.52
	"Marengo County, AL"	"01091"	"1981"	"1981"	"Feb"	"2"	16.05	3.82
	"Marengo County, AL"	"01091"	"1981"	"1981"	"Mar"	"3"	18.52	5.59
	"Marengo County, AL"	"01091"	"1981"	"1981"	"Apr"	"4"	26.86	13.87
	"Marengo County, AL"	"01091"	"1981"	"1981"	"May"	"5"	26.16	15.12
	"Marengo County, AL"	"01091"	"1981"	"1981"	"Jun"	"6"	32.33	22.83
	"Marengo County, AL"	"01091"	"1981"	"1981"	"Jul"	"7"	33.85	24.66
	"Marengo County, AL"	"01091"	"1981"	"1981"	"Aug"	"8"	31.98	23.94
	"Marengo County, AL"	"01091"	"1981"	"1981"	"Sep"	"9"	30.09	17.80
	"Marengo County, AL"	"01091"	"1981"	"1981"	"Oct"	"10"	24.35	11.10
	"Marengo County, AL"	"01091"	"1981"	"1981"	"Nov"	"11"	21.16	7.38
	"Marengo County, AL"	"01091"	"1981"	"1981"	"Dec"	"12"	12.65	1.42
"Total"	"Marengo County, AL"	"01091"	"1981"	"1981"			23.77	12.29
	"Marengo County, AL"	"01091"	"1982"	"1982"	"Jan"	"1"	13.07	0.90
	"Marengo County, AL"	"01091"	"1982"	"1982"	"Feb"	"2"	15.37	3.99
	"Marengo County, AL"	"01091"	"1982"	"1982"	"Mar"	"3"	21.10	9.55
	"Marengo County, AL"	"01091"	"1982"	"1982"	"Apr"	"4"	22.78	10.95
	"Marengo County, AL"	"01091"	"1982"	"1982"	"May"	"5"	28.31	18.06
	"Marengo County, AL"	"01091"	"1982"	"1982"	"Jun"	"6"	31.01	21.95
	"Marengo County, AL"	"01091"	"1982"	"1982"	"Jul"	"7"	31.52	24.43
	"Marengo County, AL"	"01091"	"1982"	"1982"	"Aug"	"8"	31.24	24.59
	"Marengo County, AL"	"01091"	"1982"	"1982"	"Sep"	"9"	28.52	18.49
	"Marengo County, AL"	"01091"	"1982"	"1982"	"Oct"	"10"	25.28	13.31
	"Marengo County, AL"	"01091"	"1982"	"1982"	"Nov"	"11"	19.29	7.88
	"Marengo County, AL"	"01091"	"1982"	"1982"	"Dec"	"12"	16.73	6.88
"Total"	"Marengo County, AL"	"01091"	"1982"	"1982"			23.73	13.48
	"Marengo County, AL"	"01091"	"1983"	"1983"	"Jan"	"1"	11.93	2.50
	"Marengo County, AL"	"01091"	"1983"	"1983"	"Feb"	"2"	13.27	3.99
	"Marengo County, AL"	"01091"	"1983"	"1983"	"Mar"	"3"	16.34	6.45
	"Marengo County, AL"	"01091"	"1983"	"1983"	"Apr"	"4"	20.63	7.76
	"Marengo County, AL"	"01091"	"1983"	"1983"	"May"	"5"	26.45	15.46
	"Marengo County, AL"	"01091"	"1983"	"1983"	"Jun"	"6"	28.04	20.97
	"Marengo County, AL"	"01091"	"1983"	"1983"	"Jul"	"7"	31.77	24.14
	"Marengo County, AL"	"01091"	"1983"	"1983"	"Aug"	"8"	32.27	24.90
	"Marengo County, AL"	"01091"	"1983"	"1983"	"Sep"	"9"	27.99	18.08
	"Marengo County, AL"	"01091"	"1983"	"1983"	"Oct"	"10"	24.99	13.18
	"Marengo County, AL"	"01091"	"1983"	"1983"	"Nov"	"11"	18.34	7.02
	"Marengo County, AL"	"01091"	"1983"	"1983"	"Dec"	"12"	11.02	1.00
"Total"	"Marengo County, AL"	"01091"	"1983"	"1983"			21.97	12.17
	"Marengo County, AL"	"01091"	"1984"	"1984"	"Jan"	"1"	10.36	-0.28
	"Marengo County, AL"	"01091"	"1984"	"1984"	"Feb"	"2"	15.30	4.15
	"Marengo County, AL"	"01091"	"1984"	"1984"	"Mar"	"3"	18.38	6.37
	"Marengo County, AL"	"01091"	"1984"	"1984"	"Apr"	"4"	22.41	11.36
	"Marengo County, AL"	"01091"	"1984"	"1984"	"May"	"5"	26.65	14.94
	"Marengo County, AL"	"01091"	"1984"	"1984"	"Jun"	"6"	30.29	20.78
	"Marengo County, AL"	"01091"	"1984"	"1984"	"Jul"	"7"	30.78	23.61
	"Marengo County, AL"	"01091"	"1984"	"1984"	"Aug"	"8"	30.04	23.05
	"Marengo County, AL"	"01091"	"1984"	"1984"	"Sep"	"9"	28.67	18.03
	"Marengo County, AL"	"01091"	"1984"	"1984"	"Oct"	"10"	26.63	16.99
	"Marengo County, AL"	"01091"	"1984"	"1984"	"Nov"	"11"	17.71	5.31
	"Marengo County, AL"	"01091"	"1984"	"1984"	"Dec"	"12"	19.89	8.40
"Total"	"Marengo County, AL"	"01091"	"1984"	"1984"			23.12	12.76
	"Marengo County, AL"	"01091"	"1985"	"1985"	"Jan"	"1"	8.67	-2.25
	"Marengo County, AL"	"01091"	"1985"	"1985"	"Feb"	"2"	13.11	2.15
	"Marengo County, AL"	"01091"	"1985"	"1985"	"Mar"	"3"	21.09	9.13
	"Marengo County, AL"	"01091"	"1985"	"1985"	"Apr"	"4"	23.97	12.11
	"Marengo County, AL"	"01091"	"1985"	"1985"	"May"	"5"	27.41	17.42
	"Marengo County, AL"	"01091"	"1985"	"1985"	"Jun"	"6"	30.92	21.06
	"Marengo County, AL"	"01091"	"1985"	"1985"	"Jul"	"7"	30.95	23.96
	"Marengo County, AL"	"01091"	"1985"	"1985"	"Aug"	"8"	31.43	23.79
	"Marengo County, AL"	"01091"	"1985"	"1985"	"Sep"	"9"	28.45	19.11
	"Marengo County, AL"	"01091"	"1985"	"1985"	"Oct"	"10"	25.74	16.82
	"Marengo County, AL"	"01091"	"1985"	"1985"	"Nov"	"11"	22.60	12.72
	"Marengo County, AL"	"01091"	"1985"	"1985"	"Dec"	"12"	11.76	0.57
"Total"	"Marengo County, AL"	"01091"	"1985"	"1985"			23.05	13.10
