"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Max Air Temperature (F)	Avg Daily Min Air Temperature (F)
	"Franklin County, FL"	"12037"	"1985"	"1985"	"Dec"	"12"	61.56	45.41
"Total"	"Franklin County, FL"	"12037"	"1985"	"1985"			76.22	63.55
	"Franklin County, FL"	"12037"	"1986"	"1986"	"Jan"	"1"	60.47	44.95
	"Franklin County, FL"	"12037"	"1986"	"1986"	"Feb"	"2"	66.45	51.80
	"Franklin County, FL"	"12037"	"1986"	"1986"	"Mar"	"3"	67.99	52.02
	"Franklin County, FL"	"12037"	"1986"	"1986"	"Apr"	"4"	74.20	56.79
	"Franklin County, FL"	"12037"	"1986"	"1986"	"May"	"5"	81.79	66.85
	"Franklin County, FL"	"12037"	"1986"	"1986"	"Jun"	"6"	87.41	77.05
	"Franklin County, FL"	"12037"	"1986"	"1986"	"Jul"	"7"	89.35	79.31
	"Franklin County, FL"	"12037"	"1986"	"1986"	"Aug"	"8"	86.97	78.53
	"Franklin County, FL"	"12037"	"1986"	"1986"	"Sep"	"9"	85.65	77.84
	"Franklin County, FL"	"12037"	"1986"	"1986"	"Oct"	"10"	79.06	67.04
	"Franklin County, FL"	"12037"	"1986"	"1986"	"Nov"	"11"	75.78	64.57
	"Franklin County, FL"	"12037"	"1986"	"1986"	"Dec"	"12"	64.33	53.01
"Total"	"Franklin County, FL"	"12037"	"1986"	"1986"			76.66	64.19
	"Franklin County, FL"	"12037"	"1987"	"1987"	"Jan"	"1"	60.41	46.66
	"Franklin County, FL"	"12037"	"1987"	"1987"	"Feb"	"2"	63.18	51.32
	"Franklin County, FL"	"12037"	"1987"	"1987"	"Mar"	"3"	67.23	54.25
	"Franklin County, FL"	"12037"	"1987"	"1987"	"Apr"	"4"	71.32	55.20
	"Franklin County, FL"	"12037"	"1987"	"1987"	"May"	"5"	80.81	70.87
	"Franklin County, FL"	"12037"	"1987"	"1987"	"Jun"	"6"	85.14	75.94
	"Franklin County, FL"	"12037"	"1987"	"1987"	"Jul"	"7"	88.03	79.30
	"Franklin County, FL"	"12037"	"1987"	"1987"	"Aug"	"8"	88.28	80.20
	"Franklin County, FL"	"12037"	"1987"	"1987"	"Sep"	"9"	84.28	75.32
	"Franklin County, FL"	"12037"	"1987"	"1987"	"Oct"	"10"	73.86	55.33
	"Franklin County, FL"	"12037"	"1987"	"1987"	"Nov"	"11"	69.89	55.20
	"Franklin County, FL"	"12037"	"1987"	"1987"	"Dec"	"12"	66.11	51.53
"Total"	"Franklin County, FL"	"12037"	"1987"	"1987"			74.94	62.66
	"Franklin County, FL"	"12037"	"1988"	"1988"	"Jan"	"1"	57.40	43.43
	"Franklin County, FL"	"12037"	"1988"	"1988"	"Feb"	"2"	61.52	45.49
	"Franklin County, FL"	"12037"	"1988"	"1988"	"Mar"	"3"	66.68	51.74
	"Franklin County, FL"	"12037"	"1988"	"1988"	"Apr"	"4"	74.00	59.14
	"Franklin County, FL"	"12037"	"1988"	"1988"	"May"	"5"	79.19	64.13
	"Franklin County, FL"	"12037"	"1988"	"1988"	"Jun"	"6"	85.31	72.88
	"Franklin County, FL"	"12037"	"1988"	"1988"	"Jul"	"7"	86.15	77.15
	"Franklin County, FL"	"12037"	"1988"	"1988"	"Aug"	"8"	86.16	78.60
	"Franklin County, FL"	"12037"	"1988"	"1988"	"Sep"	"9"	83.78	75.74
	"Franklin County, FL"	"12037"	"1988"	"1988"	"Oct"	"10"	75.69	62.00
	"Franklin County, FL"	"12037"	"1988"	"1988"	"Nov"	"11"	72.90	59.40
	"Franklin County, FL"	"12037"	"1988"	"1988"	"Dec"	"12"	64.08	49.00
"Total"	"Franklin County, FL"	"12037"	"1988"	"1988"			74.42	61.59
	"Franklin County, FL"	"12037"	"1989"	"1989"	"Jan"	"1"	68.30	53.43
	"Franklin County, FL"	"12037"	"1989"	"1989"	"Feb"	"2"	65.82	50.78
	"Franklin County, FL"	"12037"	"1989"	"1989"	"Mar"	"3"	71.16	56.86
	"Franklin County, FL"	"12037"	"1989"	"1989"	"Apr"	"4"	74.86	60.57
	"Franklin County, FL"	"12037"	"1989"	"1989"	"May"	"5"	81.03	67.38
	"Franklin County, FL"	"12037"	"1989"	"1989"	"Jun"	"6"	84.31	76.18
	"Franklin County, FL"	"12037"	"1989"	"1989"	"Jul"	"7"	86.56	78.38
	"Franklin County, FL"	"12037"	"1989"	"1989"	"Aug"	"8"	87.10	78.84
	"Franklin County, FL"	"12037"	"1989"	"1989"	"Sep"	"9"	84.28	75.32
	"Franklin County, FL"	"12037"	"1989"	"1989"	"Oct"	"10"	77.37	63.47
	"Franklin County, FL"	"12037"	"1989"	"1989"	"Nov"	"11"	70.45	55.90
	"Franklin County, FL"	"12037"	"1989"	"1989"	"Dec"	"12"	58.08	43.47
"Total"	"Franklin County, FL"	"12037"	"1989"	"1989"			75.83	63.45
	"Franklin County, FL"	"12037"	"1990"	"1990"	"Jan"	"1"	64.87	50.41
	"Franklin County, FL"	"12037"	"1990"	"1990"	"Feb"	"2"	68.19	54.75
	"Franklin County, FL"	"12037"	"1990"	"1990"	"Mar"	"3"	71.28	57.13
	"Franklin County, FL"	"12037"	"1990"	"1990"	"Apr"	"4"	74.39	59.40
	"Franklin County, FL"	"12037"	"1990"	"1990"	"May"	"5"	81.63	67.70
	"Franklin County, FL"	"12037"	"1990"	"1990"	"Jun"	"6"	86.78	76.16
	"Franklin County, FL"	"12037"	"1990"	"1990"	"Jul"	"7"	87.62	78.21
	"Franklin County, FL"	"12037"	"1990"	"1990"	"Aug"	"8"	88.98	79.35
	"Franklin County, FL"	"12037"	"1990"	"1990"	"Sep"	"9"	86.85	74.62
	"Franklin County, FL"	"12037"	"1990"	"1990"	"Oct"	"10"	79.43	65.49
	"Franklin County, FL"	"12037"	"1990"	"1990"	"Nov"	"11"	73.22	56.54
	"Franklin County, FL"	"12037"	"1990"	"1990"	"Dec"	"12"	69.09	54.52
"Total"	"Franklin County, FL"	"12037"	"1990"	"1990"			77.74	64.58
	"Franklin County, FL"	"12037"	"1991"	"1991"	"Jan"	"1"	64.79	52.37
	"Franklin County, FL"	"12037"	"1991"	"1991"	"Feb"	"2"	65.01	50.90
	"Franklin County, FL"	"12037"	"1991"	"1991"	"Mar"	"3"	69.14	55.87
	"Franklin County, FL"	"12037"	"1991"	"1991"	"Apr"	"4"	76.95	65.48
	"Franklin County, FL"	"12037"	"1991"	"1991"	"May"	"5"	81.95	73.28
	"Franklin County, FL"	"12037"	"1991"	"1991"	"Jun"	"6"	84.89	75.10
	"Franklin County, FL"	"12037"	"1991"	"1991"	"Jul"	"7"	86.24	79.19
	"Franklin County, FL"	"12037"	"1991"	"1991"	"Aug"	"8"	86.34	78.82
	"Franklin County, FL"	"12037"	"1991"	"1991"	"Sep"	"9"	84.75	75.32
	"Franklin County, FL"	"12037"	"1991"	"1991"	"Oct"	"10"	78.26	64.43
	"Franklin County, FL"	"12037"	"1991"	"1991"	"Nov"	"11"	66.51	51.31
	"Franklin County, FL"	"12037"	"1991"	"1991"	"Dec"	"12"	66.10	51.46
"Total"	"Franklin County, FL"	"12037"	"1991"	"1991"			75.98	64.55
	"Franklin County, FL"	"12037"	"1992"	"1992"	"Jan"	"1"	60.55	47.16
	"Franklin County, FL"	"12037"	"1992"	"1992"	"Feb"	"2"	65.07	51.42
	"Franklin County, FL"	"12037"	"1992"	"1992"	"Mar"	"3"	68.36	52.97
	"Franklin County, FL"	"12037"	"1992"	"1992"	"Apr"	"4"	72.82	58.28
	"Franklin County, FL"	"12037"	"1992"	"1992"	"May"	"5"	80.18	64.87
	"Franklin County, FL"	"12037"	"1992"	"1992"	"Jun"	"6"	84.68	75.48
	"Franklin County, FL"	"12037"	"1992"	"1992"	"Jul"	"7"	88.25	78.57
	"Franklin County, FL"	"12037"	"1992"	"1992"	"Aug"	"8"	85.97	78.06
	"Franklin County, FL"	"12037"	"1992"	"1992"	"Sep"	"9"	84.51	75.77
	"Franklin County, FL"	"12037"	"1992"	"1992"	"Oct"	"10"	76.33	63.65
	"Franklin County, FL"	"12037"	"1992"	"1992"	"Nov"	"11"	68.34	56.71
	"Franklin County, FL"	"12037"	"1992"	"1992"	"Dec"	"12"	65.43	51.72
"Total"	"Franklin County, FL"	"12037"	"1992"	"1992"			75.07	62.91
	"Franklin County, FL"	"12037"	"1993"	"1993"	"Jan"	"1"	65.62	54.68
	"Franklin County, FL"	"12037"	"1993"	"1993"	"Feb"	"2"	62.23	47.20
	"Franklin County, FL"	"12037"	"1993"	"1993"	"Mar"	"3"	66.11	52.81
	"Franklin County, FL"	"12037"	"1993"	"1993"	"Apr"	"4"	70.01	54.59
	"Franklin County, FL"	"12037"	"1993"	"1993"	"May"	"5"	79.29	65.84
	"Franklin County, FL"	"12037"	"1993"	"1993"	"Jun"	"6"	87.06	74.48
	"Franklin County, FL"	"12037"	"1993"	"1993"	"Jul"	"7"	88.59	79.31
	"Franklin County, FL"	"12037"	"1993"	"1993"	"Aug"	"8"	88.65	79.60
	"Franklin County, FL"	"12037"	"1993"	"1993"	"Sep"	"9"	85.68	75.91
	"Franklin County, FL"	"12037"	"1993"	"1993"	"Oct"	"10"	78.35	65.36
	"Franklin County, FL"	"12037"	"1993"	"1993"	"Nov"	"11"	69.84	55.60
	"Franklin County, FL"	"12037"	"1993"	"1993"	"Dec"	"12"	61.51	47.25
"Total"	"Franklin County, FL"	"12037"	"1993"	"1993"			75.32	62.82
	"Franklin County, FL"	"12037"	"1994"	"1994"	"Jan"	"1"	59.37	44.87
	"Franklin County, FL"	"12037"	"1994"	"1994"	"Feb"	"2"	64.99	51.34
	"Franklin County, FL"	"12037"	"1994"	"1994"	"Mar"	"3"	69.10	53.54
	"Franklin County, FL"	"12037"	"1994"	"1994"	"Apr"	"4"	76.00	62.81
	"Franklin County, FL"	"12037"	"1994"	"1994"	"May"	"5"	80.67	68.99
	"Franklin County, FL"	"12037"	"1994"	"1994"	"Jun"	"6"	84.78	76.12
	"Franklin County, FL"	"12037"	"1994"	"1994"	"Jul"	"7"	85.15	77.16
	"Franklin County, FL"	"12037"	"1994"	"1994"	"Aug"	"8"	85.17	77.34
	"Franklin County, FL"	"12037"	"1994"	"1994"	"Sep"	"9"	83.32	73.99
	"Franklin County, FL"	"12037"	"1994"	"1994"	"Oct"	"10"	77.81	66.92
	"Franklin County, FL"	"12037"	"1994"	"1994"	"Nov"	"11"	73.44	60.65
	"Franklin County, FL"	"12037"	"1994"	"1994"	"Dec"	"12"	65.82	52.92
"Total"	"Franklin County, FL"	"12037"	"1994"	"1994"			75.51	63.94
	"Franklin County, FL"	"12037"	"1995"	"1995"	"Jan"	"1"	60.56	46.26
	"Franklin County, FL"	"12037"	"1995"	"1995"	"Feb"	"2"	63.38	47.84
	"Franklin County, FL"	"12037"	"1995"	"1995"	"Mar"	"3"	69.41	56.29
	"Franklin County, FL"	"12037"	"1995"	"1995"	"Apr"	"4"	74.46	60.07
	"Franklin County, FL"	"12037"	"1995"	"1995"	"May"	"5"	83.04	70.48
	"Franklin County, FL"	"12037"	"1995"	"1995"	"Jun"	"6"	84.59	74.52
	"Franklin County, FL"	"12037"	"1995"	"1995"	"Jul"	"7"	87.95	78.81
	"Franklin County, FL"	"12037"	"1995"	"1995"	"Aug"	"8"	87.67	78.26
	"Franklin County, FL"	"12037"	"1995"	"1995"	"Sep"	"9"	85.38	75.76
	"Franklin County, FL"	"12037"	"1995"	"1995"	"Oct"	"10"	78.58	66.21
	"Franklin County, FL"	"12037"	"1995"	"1995"	"Nov"	"11"	67.15	52.86
	"Franklin County, FL"	"12037"	"1995"	"1995"	"Dec"	"12"	61.33	47.56
"Total"	"Franklin County, FL"	"12037"	"1995"	"1995"			75.36	63.00
	"Franklin County, FL"	"12037"	"1996"	"1996"	"Jan"	"1"	61.88	44.60
	"Franklin County, FL"	"12037"	"1996"	"1996"	"Feb"	"2"	63.53	47.69
	"Franklin County, FL"	"12037"	"1996"	"1996"	"Mar"	"3"	63.48	49.14
	"Franklin County, FL"	"12037"	"1996"	"1996"	"Apr"	"4"	71.18	56.63
	"Franklin County, FL"	"12037"	"1996"	"1996"	"May"	"5"	82.91	69.62
	"Franklin County, FL"	"12037"	"1996"	"1996"	"Jun"	"6"	85.70	75.26
	"Franklin County, FL"	"12037"	"1996"	"1996"	"Jul"	"7"	87.73	78.44
	"Franklin County, FL"	"12037"	"1996"	"1996"	"Aug"	"8"	85.99	78.00
	"Franklin County, FL"	"12037"	"1996"	"1996"	"Sep"	"9"	84.75	74.41
	"Franklin County, FL"	"12037"	"1996"	"1996"	"Oct"	"10"	77.09	63.96
	"Franklin County, FL"	"12037"	"1996"	"1996"	"Nov"	"11"	69.73	55.04
	"Franklin County, FL"	"12037"	"1996"	"1996"	"Dec"	"12"	64.99	51.67
"Total"	"Franklin County, FL"	"12037"	"1996"	"1996"			74.94	62.08
	"Franklin County, FL"	"12037"	"1997"	"1997"	"Jan"	"1"	62.79	48.77
	"Franklin County, FL"	"12037"	"1997"	"1997"	"Feb"	"2"	66.09	52.24
	"Franklin County, FL"	"12037"	"1997"	"1997"	"Mar"	"3"	73.71	60.29
	"Franklin County, FL"	"12037"	"1997"	"1997"	"Apr"	"4"	72.03	57.50
	"Franklin County, FL"	"12037"	"1997"	"1997"	"May"	"5"	78.92	66.72
	"Franklin County, FL"	"12037"	"1997"	"1997"	"Jun"	"6"	82.88	73.74
	"Franklin County, FL"	"12037"	"1997"	"1997"	"Jul"	"7"	87.45	79.15
	"Franklin County, FL"	"12037"	"1997"	"1997"	"Aug"	"8"	87.16	77.79
	"Franklin County, FL"	"12037"	"1997"	"1997"	"Sep"	"9"	85.51	75.34
	"Franklin County, FL"	"12037"	"1997"	"1997"	"Oct"	"10"	77.91	65.65
	"Franklin County, FL"	"12037"	"1997"	"1997"	"Nov"	"11"	66.69	53.58
	"Franklin County, FL"	"12037"	"1997"	"1997"	"Dec"	"12"	61.26	49.00
"Total"	"Franklin County, FL"	"12037"	"1997"	"1997"			75.26	63.39
	"Franklin County, FL"	"12037"	"1998"	"1998"	"Jan"	"1"	63.38	49.61
	"Franklin County, FL"	"12037"	"1998"	"1998"	"Feb"	"2"	62.36	49.44
	"Franklin County, FL"	"12037"	"1998"	"1998"	"Mar"	"3"	64.79	50.70
	"Franklin County, FL"	"12037"	"1998"	"1998"	"Apr"	"4"	73.44	59.75
	"Franklin County, FL"	"12037"	"1998"	"1998"	"May"	"5"	85.06	69.61
	"Franklin County, FL"	"12037"	"1998"	"1998"	"Jun"	"6"	92.34	77.03
	"Franklin County, FL"	"12037"	"1998"	"1998"	"Jul"	"7"	90.14	79.58
	"Franklin County, FL"	"12037"	"1998"	"1998"	"Aug"	"8"	88.63	78.37
	"Franklin County, FL"	"12037"	"1998"	"1998"	"Sep"	"9"	84.21	75.45
	"Franklin County, FL"	"12037"	"1998"	"1998"	"Oct"	"10"	80.86	66.16
	"Franklin County, FL"	"12037"	"1998"	"1998"	"Nov"	"11"	74.64	62.58
	"Franklin County, FL"	"12037"	"1998"	"1998"	"Dec"	"12"	69.18	55.74
"Total"	"Franklin County, FL"	"12037"	"1998"	"1998"			77.50	64.58
	"Franklin County, FL"	"12037"	"1999"	"1999"	"Jan"	"1"	65.04	49.44
	"Franklin County, FL"	"12037"	"1999"	"1999"	"Feb"	"2"	66.68	51.14
	"Franklin County, FL"	"12037"	"1999"	"1999"	"Mar"	"3"	67.73	50.75
	"Franklin County, FL"	"12037"	"1999"	"1999"	"Apr"	"4"	77.33	61.37
	"Franklin County, FL"	"12037"	"1999"	"1999"	"May"	"5"	80.62	67.37
	"Franklin County, FL"	"12037"	"1999"	"1999"	"Jun"	"6"	85.44	75.37
	"Franklin County, FL"	"12037"	"1999"	"1999"	"Jul"	"7"	87.50	77.98
	"Franklin County, FL"	"12037"	"1999"	"1999"	"Aug"	"8"	89.53	79.86
	"Franklin County, FL"	"12037"	"1999"	"1999"	"Sep"	"9"	85.37	72.54
	"Franklin County, FL"	"12037"	"1999"	"1999"	"Oct"	"10"	78.56	64.98
	"Franklin County, FL"	"12037"	"1999"	"1999"	"Nov"	"11"	71.17	54.58
	"Franklin County, FL"	"12037"	"1999"	"1999"	"Dec"	"12"	64.22	49.11
"Total"	"Franklin County, FL"	"12037"	"1999"	"1999"			76.65	62.94
	"Franklin County, FL"	"12037"	"2000"	"2000"	"Jan"	"1"	63.14	47.63
	"Franklin County, FL"	"12037"	"2000"	"2000"	"Feb"	"2"	66.00	49.54
	"Franklin County, FL"	"12037"	"2000"	"2000"	"Mar"	"3"	72.67	56.90
	"Franklin County, FL"	"12037"	"2000"	"2000"	"Apr"	"4"	74.12	56.84
	"Franklin County, FL"	"12037"	"2000"	"2000"	"May"	"5"	84.63	67.76
	"Franklin County, FL"	"12037"	"2000"	"2000"	"Jun"	"6"	88.03	74.00
	"Franklin County, FL"	"12037"	"2000"	"2000"	"Jul"	"7"	91.42	78.56
	"Franklin County, FL"	"12037"	"2000"	"2000"	"Aug"	"8"	90.13	78.15
	"Franklin County, FL"	"12037"	"2000"	"2000"	"Sep"	"9"	84.04	74.08
	"Franklin County, FL"	"12037"	"2000"	"2000"	"Oct"	"10"	78.90	61.12
	"Franklin County, FL"	"12037"	"2000"	"2000"	"Nov"	"11"	69.36	54.05
	"Franklin County, FL"	"12037"	"2000"	"2000"	"Dec"	"12"	61.77	43.90
"Total"	"Franklin County, FL"	"12037"	"2000"	"2000"			77.06	61.91
	"Franklin County, FL"	"12037"	"2001"	"2001"	"Jan"	"1"	58.86	42.31
	"Franklin County, FL"	"12037"	"2001"	"2001"	"Feb"	"2"	69.76	54.45
	"Franklin County, FL"	"12037"	"2001"	"2001"	"Mar"	"3"	66.79	52.20
	"Franklin County, FL"	"12037"	"2001"	"2001"	"Apr"	"4"	76.52	59.25
	"Franklin County, FL"	"12037"	"2001"	"2001"	"May"	"5"	83.69	66.53
	"Franklin County, FL"	"12037"	"2001"	"2001"	"Jun"	"6"	85.96	75.55
	"Franklin County, FL"	"12037"	"2001"	"2001"	"Jul"	"7"	86.93	77.95
	"Franklin County, FL"	"12037"	"2001"	"2001"	"Aug"	"8"	87.22	77.26
	"Franklin County, FL"	"12037"	"2001"	"2001"	"Sep"	"9"	83.26	72.35
	"Franklin County, FL"	"12037"	"2001"	"2001"	"Oct"	"10"	76.73	61.37
	"Franklin County, FL"	"12037"	"2001"	"2001"	"Nov"	"11"	74.81	59.34
	"Franklin County, FL"	"12037"	"2001"	"2001"	"Dec"	"12"	68.97	54.97
"Total"	"Franklin County, FL"	"12037"	"2001"	"2001"			76.64	62.82
	"Franklin County, FL"	"12037"	"2002"	"2002"	"Jan"	"1"	63.34	50.28
	"Franklin County, FL"	"12037"	"2002"	"2002"	"Feb"	"2"	62.50	46.55
	"Franklin County, FL"	"12037"	"2002"	"2002"	"Mar"	"3"	69.55	52.49
	"Franklin County, FL"	"12037"	"2002"	"2002"	"Apr"	"4"	78.68	65.60
	"Franklin County, FL"	"12037"	"2002"	"2002"	"May"	"5"	83.50	68.17
	"Franklin County, FL"	"12037"	"2002"	"2002"	"Jun"	"6"	85.60	75.24
	"Franklin County, FL"	"12037"	"2002"	"2002"	"Jul"	"7"	87.46	78.37
	"Franklin County, FL"	"12037"	"2002"	"2002"	"Aug"	"8"	87.44	78.26
	"Franklin County, FL"	"12037"	"2002"	"2002"	"Sep"	"9"	85.72	76.91
	"Franklin County, FL"	"12037"	"2002"	"2002"	"Oct"	"10"	81.64	71.77
	"Franklin County, FL"	"12037"	"2002"	"2002"	"Nov"	"11"	68.28	53.59
	"Franklin County, FL"	"12037"	"2002"	"2002"	"Dec"	"12"	62.82	48.28
"Total"	"Franklin County, FL"	"12037"	"2002"	"2002"			76.46	63.89
	"Franklin County, FL"	"12037"	"2003"	"2003"	"Jan"	"1"	58.17	41.15
	"Franklin County, FL"	"12037"	"2003"	"2003"	"Feb"	"2"	64.11	48.85
	"Franklin County, FL"	"12037"	"2003"	"2003"	"Mar"	"3"	71.39	57.85
	"Franklin County, FL"	"12037"	"2003"	"2003"	"Apr"	"4"	74.32	59.62
	"Franklin County, FL"	"12037"	"2003"	"2003"	"May"	"5"	82.97	70.08
	"Franklin County, FL"	"12037"	"2003"	"2003"	"Jun"	"6"	85.21	76.32
	"Franklin County, FL"	"12037"	"2003"	"2003"	"Jul"	"7"	85.83	77.43
	"Franklin County, FL"	"12037"	"2003"	"2003"	"Aug"	"8"	86.18	78.11
	"Franklin County, FL"	"12037"	"2003"	"2003"	"Sep"	"9"	84.60	73.30
	"Franklin County, FL"	"12037"	"2003"	"2003"	"Oct"	"10"	78.56	65.16
	"Franklin County, FL"	"12037"	"2003"	"2003"	"Nov"	"11"	73.93	58.12
	"Franklin County, FL"	"12037"	"2003"	"2003"	"Dec"	"12"	62.64	45.73
"Total"	"Franklin County, FL"	"12037"	"2003"	"2003"			75.71	62.71
	"Franklin County, FL"	"12037"	"2004"	"2004"	"Jan"	"1"	61.82	45.93
	"Franklin County, FL"	"12037"	"2004"	"2004"	"Feb"	"2"	62.68	49.37
	"Franklin County, FL"	"12037"	"2004"	"2004"	"Mar"	"3"	69.96	54.37
	"Franklin County, FL"	"12037"	"2004"	"2004"	"Apr"	"4"	73.35	56.28
	"Franklin County, FL"	"12037"	"2004"	"2004"	"May"	"5"	82.71	67.68
	"Franklin County, FL"	"12037"	"2004"	"2004"	"Jun"	"6"	86.53	77.12
	"Franklin County, FL"	"12037"	"2004"	"2004"	"Jul"	"7"	88.57	78.85
	"Franklin County, FL"	"12037"	"2004"	"2004"	"Aug"	"8"	87.17	79.00
	"Franklin County, FL"	"12037"	"2004"	"2004"	"Sep"	"9"	84.65	74.40
	"Franklin County, FL"	"12037"	"2004"	"2004"	"Oct"	"10"	80.53	69.76
	"Franklin County, FL"	"12037"	"2004"	"2004"	"Nov"	"11"	72.90	59.71
	"Franklin County, FL"	"12037"	"2004"	"2004"	"Dec"	"12"	62.40	47.65
"Total"	"Franklin County, FL"	"12037"	"2004"	"2004"			76.14	63.38
	"Franklin County, FL"	"12037"	"2005"	"2005"	"Jan"	"1"	64.80	51.09
	"Franklin County, FL"	"12037"	"2005"	"2005"	"Feb"	"2"	64.94	51.01
	"Franklin County, FL"	"12037"	"2005"	"2005"	"Mar"	"3"	67.16	53.39
	"Franklin County, FL"	"12037"	"2005"	"2005"	"Apr"	"4"	71.63	56.54
	"Franklin County, FL"	"12037"	"2005"	"2005"	"May"	"5"	79.09	66.13
	"Franklin County, FL"	"12037"	"2005"	"2005"	"Jun"	"6"	84.88	75.50
	"Franklin County, FL"	"12037"	"2005"	"2005"	"Jul"	"7"	87.76	78.78
	"Franklin County, FL"	"12037"	"2005"	"2005"	"Aug"	"8"	87.69	80.10
	"Franklin County, FL"	"12037"	"2005"	"2005"	"Sep"	"9"	87.17	75.29
	"Franklin County, FL"	"12037"	"2005"	"2005"	"Oct"	"10"	78.16	64.74
	"Franklin County, FL"	"12037"	"2005"	"2005"	"Nov"	"11"	72.87	57.61
	"Franklin County, FL"	"12037"	"2005"	"2005"	"Dec"	"12"	61.94	47.47
"Total"	"Franklin County, FL"	"12037"	"2005"	"2005"			75.73	63.20
	"Franklin County, FL"	"12037"	"2006"	"2006"	"Jan"	"1"	65.18	51.02
	"Franklin County, FL"	"12037"	"2006"	"2006"	"Feb"	"2"	63.26	47.75
	"Franklin County, FL"	"12037"	"2006"	"2006"	"Mar"	"3"	68.52	51.83
	"Franklin County, FL"	"12037"	"2006"	"2006"	"Apr"	"4"	78.01	61.75
	"Franklin County, FL"	"12037"	"2006"	"2006"	"May"	"5"	81.67	66.36
	"Franklin County, FL"	"12037"	"2006"	"2006"	"Jun"	"6"	87.57	74.43
	"Franklin County, FL"	"12037"	"2006"	"2006"	"Jul"	"7"	89.99	77.38
	"Franklin County, FL"	"12037"	"2006"	"2006"	"Aug"	"8"	89.08	79.95
	"Franklin County, FL"	"12037"	"2006"	"2006"	"Sep"	"9"	85.63	75.03
	"Franklin County, FL"	"12037"	"2006"	"2006"	"Oct"	"10"	79.49	63.39
	"Franklin County, FL"	"12037"	"2006"	"2006"	"Nov"	"11"	69.85	54.11
	"Franklin County, FL"	"12037"	"2006"	"2006"	"Dec"	"12"	67.78	52.88
"Total"	"Franklin County, FL"	"12037"	"2006"	"2006"			77.25	63.08
	"Franklin County, FL"	"12037"	"2007"	"2007"	"Jan"	"1"	63.58	50.08
	"Franklin County, FL"	"12037"	"2007"	"2007"	"Feb"	"2"	62.80	47.17
	"Franklin County, FL"	"12037"	"2007"	"2007"	"Mar"	"3"	71.22	54.17
	"Franklin County, FL"	"12037"	"2007"	"2007"	"Apr"	"4"	73.14	56.45
	"Franklin County, FL"	"12037"	"2007"	"2007"	"May"	"5"	84.34	64.77
	"Franklin County, FL"	"12037"	"2007"	"2007"	"Jun"	"6"	88.05	73.83
	"Franklin County, FL"	"12037"	"2007"	"2007"	"Jul"	"7"	89.83	77.99
	"Franklin County, FL"	"12037"	"2007"	"2007"	"Aug"	"8"	91.82	80.47
	"Franklin County, FL"	"12037"	"2007"	"2007"	"Sep"	"9"	87.31	76.34
